Date,DeviceSerialNumber,SensorType,Value,Unit,Status
2021-12-28T14:00,CH20211110,Humidity,50.8,%,error
2021-12-28T14:05,CH20211110,Humidity,58.7,%,good
2021-12-28T14:10,CH20211110,Humidity,55.5,%,good
2021-12-28T14:15,CH20211110,Humidity,52.7,%,good
2021-12-28T14:20,CH20211110,Humidity,50.9,%,good
2021-12-28T14:25,CH20211110,Humidity,49,%,good
2021-12-28T14:30,CH20211110,Humidity,48.3,%,good
2021-12-28T14:35,CH20211110,Humidity,48.6,%,good
2021-12-28T14:40,CH20211110,Humidity,48.6,%,good
2021-12-28T14:45,CH20211110,Humidity,48.7,%,error
2021-12-28T14:50,CH20211110,Humidity,48.7,%,error
2021-12-28T14:55,CH20211110,Humidity,48.5,%,good
2021-12-28T15:00,CH20211110,Humidity,48.5,%,good
2021-12-28T15:05,CH20211110,Humidity,48.4,%,good
2021-12-28T15:10,CH20211110,Humidity,48.4,%,good
2021-12-28T15:15,CH20211110,Humidity,48.4,%,error
2021-12-28T15:20,CH20211110,Humidity,48.4,%,error
2021-12-28T15:25,CH20211110,Humidity,48.4,%,error
2021-12-28T15:30,CH20211110,Humidity,48.4,%,error
2021-12-28T15:35,CH20211110,Humidity,48.4,%,error
2021-12-28T15:40,CH20211110,Humidity,48.4,%,error
2021-12-28T15:45,CH20211110,Humidity,48,%,error
2021-12-28T15:50,CH20211110,Humidity,48,%,error
2021-12-28T15:55,CH20211110,Humidity,48,%,error
2021-12-28T16:00,CH20211110,Humidity,48,%,error
2021-12-28T16:05,CH20211110,Humidity,48.9,%,error
2021-12-28T16:10,CH20211110,Humidity,48.9,%,error
2021-12-28T16:15,CH20211110,Humidity,48.9,%,error
2021-12-28T16:20,CH20211110,Humidity,48.9,%,error
2021-12-28T16:25,CH20211110,Humidity,48.9,%,error
2021-12-28T16:30,CH20211110,Humidity,47.5,%,error
2021-12-28T16:35,CH20211110,Humidity,47.5,%,error
2021-12-28T16:40,CH20211110,Humidity,47.5,%,error
2021-12-28T16:45,CH20211110,Humidity,47.5,%,error
2021-12-28T16:50,CH20211110,Humidity,47.5,%,error
2021-12-28T16:55,CH20211110,Humidity,48.2,%,good
2021-12-28T17:00,CH20211110,Humidity,47.8,%,good
2021-12-28T17:05,CH20211110,Humidity,47.5,%,good
2021-12-28T17:10,CH20211110,Humidity,46.7,%,good
2021-12-28T17:15,CH20211110,Humidity,46.4,%,good
2021-12-28T17:20,CH20211110,Humidity,46.1,%,good
2021-12-28T17:25,CH20211110,Humidity,45.9,%,good
2021-12-28T17:30,CH20211110,Humidity,46,%,good
2021-12-28T17:35,CH20211110,Humidity,46.1,%,good
2021-12-28T17:40,CH20211110,Humidity,46.2,%,good
2021-12-28T17:45,CH20211110,Humidity,46.6,%,good
2021-12-28T17:50,CH20211110,Humidity,47,%,good
2021-12-28T17:55,CH20211110,Humidity,47.6,%,good
2021-12-28T18:00,CH20211110,Humidity,47.7,%,good
2021-12-28T18:05,CH20211110,Humidity,47.4,%,good
2021-12-28T18:55,CH20211110,Humidity,44.9,%,good
2021-12-28T19:00,CH20211110,Humidity,44.3,%,good
2021-12-28T19:05,CH20211110,Humidity,44.1,%,good
2021-12-28T1:00,CH20211110,Humidity,42.8,%,good
2021-12-28T1:05,CH20211110,Humidity,42.8,%,good
2021-12-28T1:10,CH20211110,Humidity,42.7,%,good
2021-12-28T1:15,CH20211110,Humidity,42.8,%,good
2021-12-28T1:20,CH20211110,Humidity,42.7,%,good
2021-12-28T1:25,CH20211110,Humidity,42.7,%,good
2021-12-28T1:30,CH20211110,Humidity,42.7,%,good
2021-12-28T1:35,CH20211110,Humidity,42.6,%,good
2021-12-28T1:40,CH20211110,Humidity,42.5,%,good
2021-12-28T1:45,CH20211110,Humidity,42.5,%,good
2021-12-28T1:50,CH20211110,Humidity,42.4,%,good
2021-12-28T1:55,CH20211110,Humidity,42.4,%,good
2021-12-28T20:10,CH20211110,Humidity,42.5,%,good
2021-12-28T20:25,CH20211110,Humidity,42.8,%,good
2021-12-28T20:30,CH20211110,Humidity,42.7,%,good
2021-12-28T20:35,CH20211110,Humidity,42.6,%,good
2021-12-28T20:40,CH20211110,Humidity,42.5,%,good
2021-12-28T20:45,CH20211110,Humidity,42.4,%,good
2021-12-28T20:50,CH20211110,Humidity,42.3,%,good
2021-12-28T20:55,CH20211110,Humidity,42.1,%,good
2021-12-28T21:00,CH20211110,Humidity,41.9,%,good
2021-12-28T21:05,CH20211110,Humidity,41.8,%,good
2021-12-28T21:10,CH20211110,Humidity,41.8,%,good
2021-12-28T21:15,CH20211110,Humidity,41.8,%,good
2021-12-28T21:20,CH20211110,Humidity,41.7,%,good
2021-12-28T21:25,CH20211110,Humidity,41.6,%,good
2021-12-28T21:30,CH20211110,Humidity,41.5,%,good
2021-12-28T21:35,CH20211110,Humidity,41.3,%,good
2021-12-28T21:40,CH20211110,Humidity,41.4,%,good
2021-12-28T21:45,CH20211110,Humidity,41.5,%,good
2021-12-28T21:50,CH20211110,Humidity,41.7,%,good
2021-12-28T21:55,CH20211110,Humidity,41.7,%,good
2021-12-28T22:00,CH20211110,Humidity,41.8,%,good
2021-12-28T22:05,CH20211110,Humidity,41.8,%,good
2021-12-28T22:10,CH20211110,Humidity,41.9,%,good
2021-12-28T22:15,CH20211110,Humidity,42,%,good
2021-12-28T22:20,CH20211110,Humidity,42,%,good
2021-12-28T22:25,CH20211110,Humidity,42.1,%,good
2021-12-28T22:30,CH20211110,Humidity,42.3,%,good
2021-12-28T22:35,CH20211110,Humidity,42.4,%,good
2021-12-28T22:40,CH20211110,Humidity,42.5,%,good
2021-12-28T22:45,CH20211110,Humidity,42.8,%,good
2021-12-28T22:50,CH20211110,Humidity,42.9,%,good
2021-12-28T22:55,CH20211110,Humidity,42.9,%,good
2021-12-28T23:00,CH20211110,Humidity,42.8,%,good
2021-12-28T23:05,CH20211110,Humidity,42.6,%,good
2021-12-28T23:10,CH20211110,Humidity,42.4,%,good
2021-12-28T2:00,CH20211110,Humidity,42.4,%,good
2021-12-28T2:05,CH20211110,Humidity,42.4,%,good
2021-12-28T2:10,CH20211110,Humidity,42.4,%,good
2021-12-28T2:15,CH20211110,Humidity,42.5,%,good
2021-12-28T2:20,CH20211110,Humidity,42.6,%,good
2021-12-28T2:25,CH20211110,Humidity,42.6,%,good
2021-12-28T2:30,CH20211110,Humidity,42.7,%,good
2021-12-28T2:35,CH20211110,Humidity,42.9,%,good
2021-12-28T2:40,CH20211110,Humidity,43,%,good
2021-12-28T2:45,CH20211110,Humidity,43.2,%,good
2021-12-28T2:50,CH20211110,Humidity,43.1,%,good
2021-12-28T2:55,CH20211110,Humidity,43.1,%,good
2021-12-28T3:00,CH20211110,Humidity,43.1,%,good
2021-12-28T3:05,CH20211110,Humidity,43.1,%,good
2021-12-28T3:10,CH20211110,Humidity,43.1,%,good
2021-12-28T3:15,CH20211110,Humidity,43.2,%,good
2021-12-28T3:20,CH20211110,Humidity,43.1,%,good
2021-12-28T3:25,CH20211110,Humidity,43.2,%,good
2021-12-28T3:30,CH20211110,Humidity,43.1,%,good
2021-12-28T3:35,CH20211110,Humidity,43.1,%,good
2021-12-28T3:40,CH20211110,Humidity,43.2,%,good
2021-12-28T3:45,CH20211110,Humidity,43.3,%,good
2021-12-28T3:50,CH20211110,Humidity,43.2,%,good
2021-12-28T3:55,CH20211110,Humidity,43,%,good
2021-12-28T4:00,CH20211110,Humidity,42.9,%,good
2021-12-28T4:05,CH20211110,Humidity,42.9,%,good
2021-12-28T4:10,CH20211110,Humidity,42.9,%,good
2021-12-28T4:15,CH20211110,Humidity,42.8,%,good
2021-12-28T4:20,CH20211110,Humidity,42.8,%,good
2021-12-28T4:25,CH20211110,Humidity,42.9,%,good
2021-12-28T4:30,CH20211110,Humidity,42.9,%,good
2021-12-28T4:35,CH20211110,Humidity,42.9,%,good
2021-12-28T4:40,CH20211110,Humidity,42.9,%,good
2021-12-28T4:45,CH20211110,Humidity,42.9,%,good
2021-12-28T4:50,CH20211110,Humidity,42.8,%,good
2021-12-28T4:55,CH20211110,Humidity,42.8,%,good
2021-12-28T5:00,CH20211110,Humidity,42.7,%,good
2021-12-28T5:05,CH20211110,Humidity,42.7,%,good
2021-12-28T5:10,CH20211110,Humidity,42.6,%,good
2021-12-28T5:15,CH20211110,Humidity,42.6,%,good
2021-12-28T5:20,CH20211110,Humidity,42.6,%,good
2021-12-28T5:25,CH20211110,Humidity,42.5,%,good
2021-12-28T5:30,CH20211110,Humidity,42.4,%,good
2021-12-28T5:35,CH20211110,Humidity,42.5,%,good
2021-12-28T5:40,CH20211110,Humidity,42.5,%,good
2021-12-28T5:45,CH20211110,Humidity,42.5,%,good
2021-12-28T5:50,CH20211110,Humidity,42.5,%,good
2021-12-28T5:55,CH20211110,Humidity,42.5,%,good
2021-12-28T6:00,CH20211110,Humidity,42.5,%,good
2021-12-28T6:05,CH20211110,Humidity,42.5,%,good
2021-12-28T6:10,CH20211110,Humidity,42.5,%,good
2021-12-28T6:15,CH20211110,Humidity,42.6,%,good
2021-12-28T6:20,CH20211110,Humidity,42.6,%,good
2021-12-28T6:25,CH20211110,Humidity,42.7,%,good
2021-12-28T6:30,CH20211110,Humidity,42.7,%,good
2021-12-28T6:35,CH20211110,Humidity,42.8,%,good
2021-12-28T6:40,CH20211110,Humidity,42.9,%,good
2021-12-28T6:45,CH20211110,Humidity,43,%,good
2021-12-28T6:50,CH20211110,Humidity,43,%,good
2021-12-28T6:55,CH20211110,Humidity,43,%,good
2021-12-28T7:00,CH20211110,Humidity,43,%,good
2021-12-28T7:05,CH20211110,Humidity,43,%,good
2021-12-28T7:10,CH20211110,Humidity,43,%,good
2021-12-28T7:15,CH20211110,Humidity,43.1,%,good
2021-12-28T7:20,CH20211110,Humidity,43.2,%,good
2021-12-28T7:25,CH20211110,Humidity,43.4,%,good
2021-12-28T7:30,CH20211110,Humidity,43.5,%,good
2021-12-28T7:35,CH20211110,Humidity,43.6,%,good
2021-12-28T7:40,CH20211110,Humidity,43.6,%,good
2021-12-28T7:45,CH20211110,Humidity,43.6,%,good
2021-12-28T7:50,CH20211110,Humidity,43.6,%,good
2021-12-28T7:55,CH20211110,Humidity,43.7,%,good
2021-12-28T8:00,CH20211110,Humidity,43.9,%,good
2021-12-28T8:05,CH20211110,Humidity,44.4,%,good
2021-12-28T8:10,CH20211110,Humidity,44.6,%,good
2021-12-28T8:15,CH20211110,Humidity,44.8,%,good
2021-12-28T8:20,CH20211110,Humidity,44.9,%,good
2021-12-28T8:25,CH20211110,Humidity,45,%,good
2021-12-28T8:30,CH20211110,Humidity,45.1,%,good
2021-12-28T8:35,CH20211110,Humidity,45.2,%,good
2021-12-28T8:40,CH20211110,Humidity,45.4,%,good
2021-12-28T8:45,CH20211110,Humidity,45.7,%,good
2021-12-28T8:50,CH20211110,Humidity,45.9,%,good
2021-12-28T8:55,CH20211110,Humidity,46.2,%,good
2021-12-28T9:00,CH20211110,Humidity,46.3,%,good
2021-12-28T9:05,CH20211110,Humidity,46.1,%,good
2021-12-28T9:10,CH20211110,Humidity,45.9,%,good
2021-12-28T9:15,CH20211110,Humidity,46.2,%,good
2021-12-28T9:20,CH20211110,Humidity,46,%,good
2021-12-28T9:25,CH20211110,Humidity,45.8,%,good
2021-12-28T9:30,CH20211110,Humidity,45.7,%,good
2021-12-28T9:35,CH20211110,Humidity,45.6,%,good
2021-12-28T9:40,CH20211110,Humidity,45.5,%,good
2021-12-28T9:45,CH20211110,Humidity,45.4,%,good
2021-12-28T9:50,CH20211110,Humidity,45.4,%,good
2021-12-28T9:55,CH20211110,Humidity,45.5,%,good
2021-12-28T0:00,CH20211110,Light,48,Lux,good
2021-12-28T0:05,CH20211110,Light,48,Lux,good
2021-12-28T0:10,CH20211110,Light,48,Lux,good
2021-12-28T0:15,CH20211110,Light,48,Lux,good
2021-12-28T0:20,CH20211110,Light,48,Lux,good
2021-12-28T0:25,CH20211110,Light,48,Lux,good
2021-12-28T0:30,CH20211110,Light,48,Lux,good
2021-12-28T0:35,CH20211110,Light,48,Lux,good
2021-12-28T0:40,CH20211110,Light,48,Lux,good
2021-12-28T0:45,CH20211110,Light,48,Lux,good
2021-12-28T0:50,CH20211110,Light,48,Lux,good
2021-12-28T0:55,CH20211110,Light,48,Lux,good
2021-12-28T10:00,CH20211110,Light,103,Lux,good
2021-12-28T10:05,CH20211110,Light,95,Lux,good
2021-12-28T10:10,CH20211110,Light,94,Lux,good
2021-12-28T10:15,CH20211110,Light,90,Lux,good
2021-12-28T10:20,CH20211110,Light,90,Lux,good
2021-12-28T10:25,CH20211110,Light,87,Lux,good
2021-12-28T10:30,CH20211110,Light,106,Lux,good
2021-12-28T10:35,CH20211110,Light,103,Lux,good
2021-12-28T10:40,CH20211110,Light,129,Lux,good
2021-12-28T10:45,CH20211110,Light,86,Lux,good
2021-12-28T10:50,CH20211110,Light,90,Lux,good
2021-12-28T10:55,CH20211110,Light,92,Lux,good
2021-12-28T11:00,CH20211110,Light,90,Lux,good
2021-12-28T11:05,CH20211110,Light,140,Lux,good
2021-12-28T11:10,CH20211110,Light,92,Lux,good
2021-12-28T11:15,CH20211110,Light,85,Lux,good
2021-12-28T11:20,CH20211110,Light,100,Lux,good
2021-12-28T11:25,CH20211110,Light,97,Lux,good
2021-12-28T11:30,CH20211110,Light,85,Lux,good
2021-12-28T11:35,CH20211110,Light,103,Lux,good
2021-12-28T11:40,CH20211110,Light,95,Lux,good
2021-12-28T11:45,CH20211110,Light,103,Lux,good
2021-12-28T11:50,CH20211110,Light,96,Lux,good
2021-12-28T11:55,CH20211110,Light,90,Lux,good
2021-12-28T12:00,CH20211110,Light,99,Lux,good
2021-12-28T12:05,CH20211110,Light,96,Lux,good
2021-12-28T12:10,CH20211110,Light,91,Lux,good
2021-12-28T12:15,CH20211110,Light,86,Lux,good
2021-12-28T12:20,CH20211110,Light,87,Lux,good
2021-12-28T12:25,CH20211110,Light,92,Lux,good
2021-12-28T12:30,CH20211110,Light,100,Lux,good
2021-12-28T12:35,CH20211110,Light,123,Lux,good
2021-12-28T12:40,CH20211110,Light,101,Lux,good
2021-12-28T12:45,CH20211110,Light,132,Lux,good
2021-12-28T12:50,CH20211110,Light,124,Lux,good
2021-12-28T12:55,CH20211110,Light,126,Lux,good
2021-12-28T13:00,CH20211110,Light,119,Lux,good
2021-12-28T13:05,CH20211110,Light,106,Lux,good
2021-12-28T13:15,CH20211110,Light,97,Lux,good
2021-12-28T13:20,CH20211110,Light,96,Lux,good
2021-12-28T13:25,CH20211110,Light,115,Lux,error
2021-12-28T13:30,CH20211110,Light,115,Lux,error
2021-12-28T13:35,CH20211110,Light,115,Lux,error
2021-12-28T13:40,CH20211110,Light,115,Lux,error
2021-12-28T13:45,CH20211110,Light,93,Lux,error
2021-12-28T13:50,CH20211110,Light,93,Lux,error
2021-12-28T13:55,CH20211110,Light,93,Lux,error
2021-12-28T14:00,CH20211110,Light,93,Lux,error
2021-12-28T14:05,CH20211110,Light,115,Lux,good
2021-12-28T14:10,CH20211110,Light,102,Lux,good
2021-12-28T14:15,CH20211110,Light,101,Lux,good
2021-12-28T14:20,CH20211110,Light,94,Lux,good
2021-12-28T14:25,CH20211110,Light,90,Lux,good
2021-12-28T14:30,CH20211110,Light,92,Lux,good
2021-12-28T14:35,CH20211110,Light,95,Lux,good
2021-12-28T14:40,CH20211110,Light,94,Lux,good
2021-12-28T14:45,CH20211110,Light,95,Lux,error
2021-12-28T14:50,CH20211110,Light,95,Lux,error
2021-12-28T14:55,CH20211110,Light,106,Lux,good
2021-12-28T15:00,CH20211110,Light,114,Lux,good
2021-12-28T15:05,CH20211110,Light,116,Lux,good
2021-12-28T15:10,CH20211110,Light,90,Lux,good
2021-12-28T15:15,CH20211110,Light,79,Lux,error
2021-12-28T15:20,CH20211110,Light,0,Lux,error
2021-12-28T15:25,CH20211110,Light,0,Lux,error
2021-12-28T15:30,CH20211110,Light,0,Lux,error
2021-12-28T15:35,CH20211110,Light,0,Lux,error
2021-12-28T15:40,CH20211110,Light,0,Lux,error
2021-12-28T15:45,CH20211110,Light,136,Lux,error
2021-12-28T15:50,CH20211110,Light,136,Lux,error
2021-12-28T15:55,CH20211110,Light,136,Lux,error
2021-12-28T16:00,CH20211110,Light,136,Lux,error
2021-12-28T16:05,CH20211110,Light,135,Lux,error
2021-12-28T16:10,CH20211110,Light,135,Lux,error
2021-12-28T16:15,CH20211110,Light,135,Lux,error
2021-12-28T16:20,CH20211110,Light,135,Lux,error
2021-12-28T16:25,CH20211110,Light,135,Lux,error
2021-12-28T16:30,CH20211110,Light,125,Lux,error
2021-12-28T16:35,CH20211110,Light,125,Lux,error
2021-12-28T16:40,CH20211110,Light,125,Lux,error
2021-12-28T16:45,CH20211110,Light,125,Lux,error
2021-12-28T16:50,CH20211110,Light,125,Lux,error
2021-12-28T16:55,CH20211110,Light,103,Lux,good
2021-12-28T17:00,CH20211110,Light,97,Lux,good
2021-12-28T17:05,CH20211110,Light,92,Lux,good
2021-12-28T17:10,CH20211110,Light,83,Lux,good
2021-12-28T17:15,CH20211110,Light,76,Lux,good
2021-12-28T17:20,CH20211110,Light,73,Lux,good
2021-12-28T17:25,CH20211110,Light,69,Lux,good
2021-12-28T17:30,CH20211110,Light,65,Lux,good
2021-12-28T17:35,CH20211110,Light,64,Lux,good
2021-12-28T17:40,CH20211110,Light,63,Lux,good
2021-12-28T17:45,CH20211110,Light,62,Lux,good
2021-12-28T17:50,CH20211110,Light,62,Lux,good
2021-12-28T17:55,CH20211110,Light,62,Lux,good
2021-12-28T18:00,CH20211110,Light,62,Lux,good
2021-12-28T18:05,CH20211110,Light,62,Lux,good
2021-12-28T18:55,CH20211110,Light,62,Lux,good
2021-12-28T19:00,CH20211110,Light,62,Lux,good
2021-12-28T19:05,CH20211110,Light,62,Lux,good
2021-12-28T1:00,CH20211110,Light,48,Lux,good
2021-12-28T1:05,CH20211110,Light,48,Lux,good
2021-12-28T1:10,CH20211110,Light,48,Lux,good
2021-12-28T1:15,CH20211110,Light,48,Lux,good
2021-12-28T1:20,CH20211110,Light,48,Lux,good
2021-12-28T1:25,CH20211110,Light,48,Lux,good
2021-12-28T1:30,CH20211110,Light,48,Lux,good
2021-12-28T1:35,CH20211110,Light,48,Lux,good
2021-12-28T1:40,CH20211110,Light,48,Lux,good
2021-12-28T1:45,CH20211110,Light,48,Lux,good
2021-12-28T1:50,CH20211110,Light,48,Lux,good
2021-12-28T1:55,CH20211110,Light,48,Lux,good
2021-12-28T20:10,CH20211110,Light,62,Lux,good
2021-12-28T20:25,CH20211110,Light,62,Lux,good
2021-12-28T20:30,CH20211110,Light,62,Lux,good
2021-12-28T20:35,CH20211110,Light,62,Lux,good
2021-12-28T20:40,CH20211110,Light,62,Lux,good
2021-12-28T20:45,CH20211110,Light,62,Lux,good
2021-12-28T20:50,CH20211110,Light,62,Lux,good
2021-12-28T20:55,CH20211110,Light,62,Lux,good
2021-12-28T21:00,CH20211110,Light,62,Lux,good
2021-12-28T21:05,CH20211110,Light,62,Lux,good
2021-12-28T21:10,CH20211110,Light,62,Lux,good
2021-12-28T21:15,CH20211110,Light,62,Lux,good
2021-12-28T21:20,CH20211110,Light,62,Lux,good
2021-12-28T21:25,CH20211110,Light,62,Lux,good
2021-12-28T21:30,CH20211110,Light,62,Lux,good
2021-12-28T21:35,CH20211110,Light,61,Lux,good
2021-12-28T21:40,CH20211110,Light,60,Lux,good
2021-12-28T21:45,CH20211110,Light,61,Lux,good
2021-12-28T21:50,CH20211110,Light,61,Lux,good
2021-12-28T21:55,CH20211110,Light,61,Lux,good
2021-12-28T22:00,CH20211110,Light,61,Lux,good
2021-12-28T22:05,CH20211110,Light,48,Lux,good
2021-12-28T22:10,CH20211110,Light,48,Lux,good
2021-12-28T22:15,CH20211110,Light,48,Lux,good
2021-12-28T22:20,CH20211110,Light,48,Lux,good
2021-12-28T22:25,CH20211110,Light,48,Lux,good
2021-12-28T22:30,CH20211110,Light,48,Lux,good
2021-12-28T22:35,CH20211110,Light,48,Lux,good
2021-12-28T22:40,CH20211110,Light,48,Lux,good
2021-12-28T22:45,CH20211110,Light,48,Lux,good
2021-12-28T22:50,CH20211110,Light,48,Lux,good
2021-12-28T22:55,CH20211110,Light,48,Lux,good
2021-12-28T23:00,CH20211110,Light,48,Lux,good
2021-12-28T23:05,CH20211110,Light,48,Lux,good
2021-12-28T23:10,CH20211110,Light,48,Lux,good
2021-12-28T2:00,CH20211110,Light,48,Lux,good
2021-12-28T2:05,CH20211110,Light,48,Lux,good
2021-12-28T2:10,CH20211110,Light,48,Lux,good
2021-12-28T2:15,CH20211110,Light,48,Lux,good
2021-12-28T2:20,CH20211110,Light,48,Lux,good
2021-12-28T2:25,CH20211110,Light,48,Lux,good
2021-12-28T2:30,CH20211110,Light,48,Lux,good
2021-12-28T2:35,CH20211110,Light,48,Lux,good
2021-12-28T2:40,CH20211110,Light,48,Lux,good
2021-12-28T2:45,CH20211110,Light,48,Lux,good
2021-12-28T2:50,CH20211110,Light,48,Lux,good
2021-12-28T2:55,CH20211110,Light,48,Lux,good
2021-12-28T3:00,CH20211110,Light,48,Lux,good
2021-12-28T3:05,CH20211110,Light,48,Lux,good
2021-12-28T3:10,CH20211110,Light,48,Lux,good
2021-12-28T3:15,CH20211110,Light,48,Lux,good
2021-12-28T3:20,CH20211110,Light,48,Lux,good
2021-12-28T3:25,CH20211110,Light,48,Lux,good
2021-12-28T3:30,CH20211110,Light,48,Lux,good
2021-12-28T3:35,CH20211110,Light,48,Lux,good
2021-12-28T3:40,CH20211110,Light,48,Lux,good
2021-12-28T3:45,CH20211110,Light,48,Lux,good
2021-12-28T3:50,CH20211110,Light,48,Lux,good
2021-12-28T3:55,CH20211110,Light,48,Lux,good
2021-12-28T4:00,CH20211110,Light,48,Lux,good
2021-12-28T4:05,CH20211110,Light,48,Lux,good
2021-12-28T4:10,CH20211110,Light,48,Lux,good
2021-12-28T4:15,CH20211110,Light,48,Lux,good
2021-12-28T4:20,CH20211110,Light,48,Lux,good
2021-12-28T4:25,CH20211110,Light,48,Lux,good
2021-12-28T4:30,CH20211110,Light,48,Lux,good
2021-12-28T4:35,CH20211110,Light,48,Lux,good
2021-12-28T4:40,CH20211110,Light,48,Lux,good
2021-12-28T4:45,CH20211110,Light,48,Lux,good
2021-12-28T4:50,CH20211110,Light,48,Lux,good
2021-12-28T4:55,CH20211110,Light,48,Lux,good
2021-12-28T5:00,CH20211110,Light,48,Lux,good
2021-12-28T5:05,CH20211110,Light,48,Lux,good
2021-12-28T5:10,CH20211110,Light,48,Lux,good
2021-12-28T5:15,CH20211110,Light,48,Lux,good
2021-12-28T5:20,CH20211110,Light,48,Lux,good
2021-12-28T5:25,CH20211110,Light,48,Lux,good
2021-12-28T5:30,CH20211110,Light,48,Lux,good
2021-12-28T5:35,CH20211110,Light,48,Lux,good
2021-12-28T5:40,CH20211110,Light,48,Lux,good
2021-12-28T5:45,CH20211110,Light,48,Lux,good
2021-12-28T5:50,CH20211110,Light,48,Lux,good
2021-12-28T5:55,CH20211110,Light,48,Lux,good
2021-12-28T6:00,CH20211110,Light,48,Lux,good
2021-12-28T6:05,CH20211110,Light,48,Lux,good
2021-12-28T6:10,CH20211110,Light,48,Lux,good
2021-12-28T6:15,CH20211110,Light,49,Lux,good
2021-12-28T6:20,CH20211110,Light,50,Lux,good
2021-12-28T6:25,CH20211110,Light,50,Lux,good
2021-12-28T6:30,CH20211110,Light,51,Lux,good
2021-12-28T6:35,CH20211110,Light,51,Lux,good
2021-12-28T6:40,CH20211110,Light,53,Lux,good
2021-12-28T6:45,CH20211110,Light,53,Lux,good
2021-12-28T6:50,CH20211110,Light,53,Lux,good
2021-12-28T6:55,CH20211110,Light,55,Lux,good
2021-12-28T7:00,CH20211110,Light,56,Lux,good
2021-12-28T7:05,CH20211110,Light,57,Lux,good
2021-12-28T7:10,CH20211110,Light,57,Lux,good
2021-12-28T7:15,CH20211110,Light,58,Lux,good
2021-12-28T7:20,CH20211110,Light,59,Lux,good
2021-12-28T7:25,CH20211110,Light,60,Lux,good
2021-12-28T7:30,CH20211110,Light,61,Lux,good
